"Title :","System of Social and Demographic Statistics of Japan"
"Open date :","Feb.20, 2024"

"***","Not surveyed or aggregated"
"-","Not available"
"X","Figures kept undisclosed"

"","","","","/ITEMS Code","A4101","","A410101","","A410102","","A4103",""
"YEAR Code","YEAR","AREA Code","AREA","/ITEMS","A4101_Number of live births[person]","Annotation","A410101_Number of live births (Male)[person]","Annotation","A410102_Number of live births (Female)[person]","Annotation","A4103_Total fertility rate[-]","Annotation"
"1994100000","1994","01000","Hokkaido","","52,522","","26,858","","25,664","","1.37",""
"1994100000","1994","02000","Aomori-ken","","14,767","","7,633","","7,134","","1.64",""
"1994100000","1994","03000","Iwate-ken","","13,672","","6,932","","6,740","","1.71",""
"1994100000","1994","04000","Miyagi-ken","","22,759","","11,607","","11,152","","1.49",""
"1994100000","1994","05000","Akita-ken","","10,742","","5,472","","5,270","","1.66",""
"1994100000","1994","06000","Yamagata-ken","","12,158","","6,328","","5,830","","1.79",""
"1994100000","1994","07000","Fukushima-ken","","22,181","","11,467","","10,714","","1.77",""
"1994100000","1994","08000","Ibaraki-ken","","29,483","","15,310","","14,173","","1.57",""
"1994100000","1994","09000","Tochigi-ken","","19,735","","10,171","","9,564","","1.59",""
"1994100000","1994","10000","Gumma-ken","","20,338","","10,464","","9,874","","1.62",""
"1994100000","1994","11000","Saitama-ken","","69,776","","35,762","","34,014","","1.45",""
"1994100000","1994","12000","Chiba-ken","","56,667","","29,089","","27,578","","1.41",""
"1994100000","1994","13000","Tokyo-to","","101,998","","52,251","","49,747","","1.14",""
"1994100000","1994","14000","Kanagawa-ken","","83,868","","43,103","","40,765","","1.40",""
"1994100000","1994","15000","Niigata-ken","","24,116","","12,404","","11,712","","1.69",""
"1994100000","1994","16000","Toyama-ken","","10,227","","5,234","","4,993","","1.54",""
"1994100000","1994","17000","Ishikawa-ken","","11,935","","6,086","","5,849","","1.58",""
"1994100000","1994","18000","Fukui-ken","","8,679","","4,499","","4,180","","1.75",""
"1994100000","1994","19000","Yamanashi-ken","","9,292","","4,692","","4,600","","1.69",""
"1994100000","1994","20000","Nagano-ken","","22,012","","11,223","","10,789","","1.71",""
"1994100000","1994","21000","Gifu-ken","","20,623","","10,664","","9,959","","1.51",""
"1994100000","1994","22000","Shizuoka-ken","","37,462","","19,299","","18,163","","1.56",""
"1994100000","1994","23000","Aichi-ken","","74,180","","38,242","","35,938","","1.49",""
"1994100000","1994","24000","Mie-ken","","18,144","","9,292","","8,852","","1.53",""
"1994100000","1994","25000","Shiga-ken","","13,940","","7,057","","6,883","","1.67",""
"1994100000","1994","26000","Kyoto-fu","","24,245","","12,351","","11,894","","1.37",""
"1994100000","1994","27000","Osaka-fu","","88,419","","45,414","","43,005","","1.36",""
"1994100000","1994","28000","Hyogo-ken","","54,940","","28,323","","26,617","","1.43",""
"1994100000","1994","29000","Nara-ken","","13,516","","6,913","","6,603","","1.37",""
"1994100000","1994","30000","Wakayama-ken","","10,152","","5,276","","4,876","","1.52",""
"1994100000","1994","31000","Tottori-ken","","6,027","","3,034","","2,993","","1.76",""
"1994100000","1994","32000","Shimane-ken","","7,068","","3,565","","3,503","","1.85",""
"1994100000","1994","33000","Okayama-ken","","19,085","","9,827","","9,258","","1.59",""
"1994100000","1994","34000","Hiroshima-ken","","28,898","","14,900","","13,998","","1.55",""
"1994100000","1994","35000","Yamaguchi-ken","","13,944","","7,146","","6,798","","1.55",""
"1994100000","1994","36000","Tokushima-ken","","7,412","","3,841","","3,571","","1.48",""
"1994100000","1994","37000","Kagawa-ken","","9,555","","4,953","","4,602","","1.54",""
"1994100000","1994","38000","Ehime-ken","","14,195","","7,316","","6,879","","1.55",""
"1994100000","1994","39000","Kochi-ken","","7,305","","3,766","","3,539","","1.61",""
"1994100000","1994","40000","Fukuoka-ken","","48,952","","25,105","","23,847","","1.48",""
"1994100000","1994","41000","Saga-ken","","9,264","","4,784","","4,480","","1.73",""
"1994100000","1994","42000","Nagasaki-ken","","15,952","","8,108","","7,844","","1.71",""
"1994100000","1994","43000","Kumamoto-ken","","18,521","","9,442","","9,079","","1.63",""
"1994100000","1994","44000","Oita-ken","","11,770","","6,187","","5,583","","1.63",""
"1994100000","1994","45000","Miyazaki-ken","","12,245","","6,272","","5,973","","1.76",""
"1994100000","1994","46000","Kagoshima-ken","","17,914","","9,179","","8,735","","1.71",""
"1994100000","1994","47000","Okinawa-ken","","17,377","","8,916","","8,461","","1.96",""
"1993100000","1993","00000","All Japan","","1,188,282","","610,244","","578,038","","1.46",""
"1993100000","1993","01000","Hokkaido","","50,925","","26,119","","24,806","","1.33",""
"1993100000","1993","02000","Aomori-ken","","14,357","","7,325","","7,032","","1.58",""
"1993100000","1993","03000","Iwate-ken","","13,496","","7,022","","6,474","","1.68",""
"1993100000","1993","04000","Miyagi-ken","","21,833","","11,256","","10,577","","1.44",""
"1993100000","1993","05000","Akita-ken","","10,346","","5,335","","5,011","","1.56",""
"1993100000","1993","06000","Yamagata-ken","","11,806","","6,043","","5,763","","1.71",""
"1993100000","1993","07000","Fukushima-ken","","21,686","","11,135","","10,551","","1.72",""
"1993100000","1993","08000","Ibaraki-ken","","28,379","","14,653","","13,726","","1.54",""
"1993100000","1993","09000","Tochigi-ken","","18,960","","9,711","","9,249","","1.53",""
"1993100000","1993","10000","Gumma-ken","","19,226","","9,814","","9,412","","1.54",""
"1993100000","1993","11000","Saitama-ken","","66,268","","34,038","","32,230","","1.42",""
"1993100000","1993","12000","Chiba-ken","","53,352","","27,416","","25,936","","1.36",""
"1993100000","1993","13000","Tokyo-to","","98,291","","50,583","","47,708","","1.10",""
"1993100000","1993","14000","Kanagawa-ken","","79,552","","40,808","","38,744","","1.35",""
"1993100000","1993","15000","Niigata-ken","","23,462","","12,015","","11,447","","1.65",""
"1993100000","1993","16000","Toyama-ken","","9,701","","4,879","","4,822","","1.49",""
"1993100000","1993","17000","Ishikawa-ken","","11,002","","5,698","","5,304","","1.48",""
"1993100000","1993","18000","Fukui-ken","","8,279","","4,252","","4,027","","1.68",""
"1993100000","1993","19000","Yamanashi-ken","","8,811","","4,517","","4,294","","1.63",""
"1993100000","1993","20000","Nagano-ken","","20,624","","10,716","","9,908","","1.62",""
"1993100000","1993","21000","Gifu-ken","","20,017","","10,160","","9,857","","1.49",""
"1993100000","1993","22000","Shizuoka-ken","","36,098","","18,609","","17,489","","1.52",""
"1993100000","1993","23000","Aichi-ken","","70,807","","36,330","","34,477","","1.45",""
"1993100000","1993","24000","Mie-ken","","17,368","","8,982","","8,386","","1.48",""
"1993100000","1993","25000","Shiga-ken","","13,044","","6,658","","6,386","","1.58",""
"1993100000","1993","26000","Kyoto-fu","","23,082","","11,787","","11,295","","1.32",""
"1993100000","1993","27000","Osaka-fu","","84,151","","43,148","","41,003","","1.31",""
"1993100000","1993","28000","Hyogo-ken","","51,942","","26,757","","25,185","","1.37",""
"1993100000","1993","29000","Nara-ken","","13,453","","6,925","","6,528","","1.39",""
"1993100000","1993","30000","Wakayama-ken","","9,736","","4,973","","4,763","","1.46",""
"1993100000","1993","31000","Tottori-ken","","5,823","","2,934","","2,889","","1.72",""
"1993100000","1993","32000","Shimane-ken","","6,959","","3,502","","3,457","","1.82",""
"1993100000","1993","33000","Okayama-ken","","18,348","","9,431","","8,917","","1.55",""
"1993100000","1993","34000","Hiroshima-ken","","28,045","","14,508","","13,537","","1.52",""
"1993100000","1993","35000","Yamaguchi-ken","","13,476","","6,903","","6,573","","1.51",""
"1993100000","1993","36000","Tokushima-ken","","7,388","","3,851","","3,537","","1.52",""
"1993100000","1993","37000","Kagawa-ken","","9,048","","4,607","","4,441","","1.50",""
"1993100000","1993","38000","Ehime-ken","","14,003","","7,205","","6,798","","1.54",""
"1993100000","1993","39000","Kochi-ken","","7,363","","3,753","","3,610","","1.64",""
"1993100000","1993","40000","Fukuoka-ken","","46,769","","23,831","","22,938","","1.43",""
"1993100000","1993","41000","Saga-ken","","8,978","","4,671","","4,307","","1.67",""
"1993100000","1993","42000","Nagasaki-ken","","15,769","","8,083","","7,686","","1.68",""
"1993100000","1993","43000","Kumamoto-ken","","18,257","","9,486","","8,771","","1.61",""
"1993100000","1993","44000","Oita-ken","","11,301","","5,879","","5,422","","1.57",""
"1993100000","1993","45000","Miyazaki-ken","","11,717","","6,047","","5,670","","1.68",""
"1993100000","1993","46000","Kagoshima-ken","","17,547","","8,980","","8,567","","1.65",""
"1993100000","1993","47000","Okinawa-ken","","17,154","","8,780","","8,374","","1.94",""
"1992100000","1992","00000","All Japan","","1,208,989","","622,136","","586,853","","1.50",""
"1992100000","1992","01000","Hokkaido","","53,121","","27,067","","26,054","","1.40",""
"1992100000","1992","02000","Aomori-ken","","14,486","","7,422","","7,064","","1.61",""
"1992100000","1992","03000","Iwate-ken","","13,908","","7,059","","6,849","","1.73",""
"1992100000","1992","04000","Miyagi-ken","","22,961","","11,800","","11,161","","1.53",""
"1992100000","1992","05000","Akita-ken","","10,715","","5,512","","5,203","","1.62",""
"1992100000","1992","06000","Yamagata-ken","","12,001","","6,058","","5,943","","1.73",""
"1992100000","1992","07000","Fukushima-ken","","22,394","","11,602","","10,792","","1.79",""
"1992100000","1992","08000","Ibaraki-ken","","29,046","","15,056","","13,990","","1.60",""
"1992100000","1992","09000","Tochigi-ken","","19,441","","10,022","","9,419","","1.60",""
"1992100000","1992","10000","Gumma-ken","","19,668","","10,106","","9,562","","1.60",""
"1992100000","1992","11000","Saitama-ken","","65,219","","33,547","","31,672","","1.44",""
"1992100000","1992","12000","Chiba-ken","","53,128","","27,326","","25,802","","1.39",""
"1992100000","1992","13000","Tokyo-to","","100,965","","51,868","","49,097","","1.14",""
"1992100000","1992","14000","Kanagawa-ken","","79,805","","41,169","","38,636","","1.38",""
"1992100000","1992","15000","Niigata-ken","","23,434","","12,140","","11,294","","1.67",""
"1992100000","1992","16000","Toyama-ken","","9,887","","5,099","","4,788","","1.52",""
"1992100000","1992","17000","Ishikawa-ken","","11,401","","5,837","","5,564","","1.56",""
"1992100000","1992","18000","Fukui-ken","","8,288","","4,365","","3,923","","1.69",""
"1992100000","1992","19000","Yamanashi-ken","","8,891","","4,614","","4,277","","1.64",""
"1992100000","1992","20000","Nagano-ken","","21,548","","10,995","","10,553","","1.71",""
"1992100000","1992","21000","Gifu-ken","","20,351","","10,442","","9,909","","1.54",""
"1992100000","1992","22000","Shizuoka-ken","","35,973","","18,466","","17,507","","1.53",""
"1992100000","1992","23000","Aichi-ken","","71,680","","36,753","","34,927","","1.50",""
"1992100000","1992","24000","Mie-ken","","17,686","","9,094","","8,592","","1.55",""
"1992100000","1992","25000","Shiga-ken","","13,330","","6,916","","6,414","","1.66",""
"1992100000","1992","26000","Kyoto-fu","","23,838","","12,235","","11,603","","1.38",""
"1992100000","1992","27000","Osaka-fu","","86,658","","44,703","","41,955","","1.37",""
"1992100000","1992","28000","Hyogo-ken","","53,053","","27,345","","25,708","","1.43",""
"1992100000","1992","29000","Nara-ken","","13,328","","6,873","","6,455","","1.42",""
"1992100000","1992","30000","Wakayama-ken","","9,937","","5,170","","4,767","","1.52",""
"1992100000","1992","31000","Tottori-ken","","5,973","","3,069","","2,904","","1.78",""
"1992100000","1992","32000","Shimane-ken","","7,081","","3,629","","3,452","","1.80",""
"1992100000","1992","33000","Okayama-ken","","18,823","","9,696","","9,127","","1.61",""
"1992100000","1992","34000","Hiroshima-ken","","28,410","","14,657","","13,753","","1.56",""
"1992100000","1992","35000","Yamaguchi-ken","","13,512","","6,945","","6,567","","1.54",""
"1992100000","1992","36000","Tokushima-ken","","7,447","","3,846","","3,601","","1.52",""
"1992100000","1992","37000","Kagawa-ken","","9,406","","4,935","","4,471","","1.55",""
"1992100000","1992","38000","Ehime-ken","","14,387","","7,443","","6,944","","1.59",""
"1992100000","1992","39000","Kochi-ken","","7,147","","3,669","","3,478","","1.55",""
"1992100000","1992","40000","Fukuoka-ken","","47,579","","24,559","","23,020","","1.47",""
"1992100000","1992","41000","Saga-ken","","9,170","","4,823","","4,347","","1.69",""
"1992100000","1992","42000","Nagasaki-ken","","16,036","","8,230","","7,806","","1.69",""
"1992100000","1992","43000","Kumamoto-ken","","18,571","","9,561","","9,010","","1.64",""
"1992100000","1992","44000","Oita-ken","","11,509","","5,873","","5,636","","1.62",""
"1992100000","1992","45000","Miyazaki-ken","","12,032","","6,181","","5,851","","1.74",""
"1992100000","1992","46000","Kagoshima-ken","","17,995","","9,172","","8,823","","1.70",""
"1992100000","1992","47000","Okinawa-ken","","17,421","","9,012","","8,409","","1.98",""
"1991100000","1991","00000","All Japan","","1,223,245","","628,615","","594,630","","1.53",""
"1991100000","1991","01000","Hokkaido","","53,909","","27,680","","26,229","","1.43",""
"1991100000","1991","02000","Aomori-ken","","15,030","","7,654","","7,376","","1.65",""
"1991100000","1991","03000","Iwate-ken","","14,270","","7,377","","6,893","","1.76",""
"1991100000","1991","04000","Miyagi-ken","","23,196","","11,853","","11,343","","1.57",""
"1991100000","1991","05000","Akita-ken","","10,743","","5,453","","5,290","","1.61",""
"1991100000","1991","06000","Yamagata-ken","","12,488","","6,316","","6,172","","1.78",""
"1991100000","1991","07000","Fukushima-ken","","22,861","","11,725","","11,136","","1.83",""
"1991100000","1991","08000","Ibaraki-ken","","29,057","","14,995","","14,062","","1.64",""
"1991100000","1991","09000","Tochigi-ken","","19,933","","10,162","","9,771","","1.66",""
"1991100000","1991","10000","Gumma-ken","","19,853","","10,113","","9,740","","1.64",""
"1991100000","1991","11000","Saitama-ken","","65,928","","33,997","","31,931","","1.51",""
"1991100000","1991","12000","Chiba-ken","","54,187","","27,882","","26,305","","1.46",""
"1991100000","1991","13000","Tokyo-to","","103,226","","53,373","","49,853","","1.18",""
"1991100000","1991","14000","Kanagawa-ken","","80,911","","41,506","","39,405","","1.44",""
"1991100000","1991","15000","Niigata-ken","","24,084","","12,208","","11,876","","1.71",""
"1991100000","1991","16000","Toyama-ken","","9,996","","5,175","","4,821","","1.55",""
"1991100000","1991","17000","Ishikawa-ken","","11,284","","5,678","","5,606","","1.58",""
"1991100000","1991","18000","Fukui-ken","","8,518","","4,431","","4,087","","1.73",""
"1991100000","1991","19000","Yamanashi-ken","","8,957","","4,606","","4,351","","1.68",""
"1991100000","1991","20000","Nagano-ken","","21,285","","10,922","","10,363","","1.70",""
"1991100000","1991","21000","Gifu-ken","","20,039","","10,381","","9,658","","1.55",""
"1991100000","1991","22000","Shizuoka-ken","","37,385","","19,218","","18,167","","1.61",""
"1991100000","1991","23000","Aichi-ken","","70,960","","36,167","","34,793","","1.53",""
"1991100000","1991","24000","Mie-ken","","17,514","","8,991","","8,523","","1.56",""
"1991100000","1991","25000","Shiga-ken","","13,249","","6,719","","6,530","","1.68",""
"1991100000","1991","26000","Kyoto-fu","","23,487","","12,058","","11,429","","1.39",""
"1991100000","1991","27000","Osaka-fu","","86,795","","44,709","","42,086","","1.41",""
"1991100000","1991","28000","Hyogo-ken","","53,294","","27,478","","25,816","","1.47",""
"1991100000","1991","29000","Nara-ken","","13,140","","6,692","","6,448","","1.45",""
"1991100000","1991","30000","Wakayama-ken","","10,164","","5,291","","4,873","","1.56",""
"1991100000","1991","31000","Tottori-ken","","6,187","","3,232","","2,955","","1.81",""
"1991100000","1991","32000","Shimane-ken","","7,390","","3,789","","3,601","","1.85",""
"1991100000","1991","33000","Okayama-ken","","18,768","","9,755","","9,013","","1.62",""
"1991100000","1991","34000","Hiroshima-ken","","28,451","","14,758","","13,693","","1.60",""
"1991100000","1991","35000","Yamaguchi-ken","","13,956","","7,278","","6,678","","1.59",""
"1991100000","1991","36000","Tokushima-ken","","7,731","","3,969","","3,762","","1.58",""
"1991100000","1991","37000","Kagawa-ken","","9,384","","4,833","","4,551","","1.58",""
"1991100000","1991","38000","Ehime-ken","","14,446","","7,368","","7,078","","1.59",""
"1991100000","1991","39000","Kochi-ken","","7,371","","3,743","","3,628","","1.60",""
"1991100000","1991","40000","Fukuoka-ken","","48,822","","25,057","","23,765","","1.53",""
"1991100000","1991","41000","Saga-ken","","9,397","","4,871","","4,526","","1.73",""
"1991100000","1991","42000","Nagasaki-ken","","16,667","","8,670","","7,997","","1.75",""
"1991100000","1991","43000","Kumamoto-ken","","19,004","","9,751","","9,253","","1.69",""
"1991100000","1991","44000","Oita-ken","","11,817","","5,973","","5,844","","1.64",""
"1991100000","1991","45000","Miyazaki-ken","","12,118","","6,248","","5,870","","1.74",""
"1991100000","1991","46000","Kagoshima-ken","","18,356","","9,377","","8,979","","1.72",""
"1991100000","1991","47000","Okinawa-ken","","17,637","","9,133","","8,504","","2.02",""
"1990100000","1990","00000","All Japan","","1,221,585","","626,971","","594,614","","1.54",""
"1990100000","1990","01000","Hokkaido","","54,428","","28,005","","26,423","","1.43",""
"1990100000","1990","02000","Aomori-ken","","14,635","","7,578","","7,057","","1.56",""
"1990100000","1990","03000","Iwate-ken","","14,254","","7,273","","6,981","","1.72",""
"1990100000","1990","04000","Miyagi-ken","","23,324","","12,043","","11,281","","1.57",""
"1990100000","1990","05000","Akita-ken","","10,992","","5,655","","5,337","","1.57",""
"1990100000","1990","06000","Yamagata-ken","","12,555","","6,322","","6,233","","1.75",""
"1990100000","1990","07000","Fukushima-ken","","22,721","","11,789","","10,932","","1.79",""
"1990100000","1990","08000","Ibaraki-ken","","28,784","","14,868","","13,916","","1.64",""
"1990100000","1990","09000","Tochigi-ken","","19,995","","10,440","","9,555","","1.67",""
"1990100000","1990","10000","Gumma-ken","","19,470","","10,119","","9,351","","1.63",""
"1990100000","1990","11000","Saitama-ken","","63,299","","32,372","","30,927","","1.50",""
"1990100000","1990","12000","Chiba-ken","","53,356","","27,432","","25,924","","1.47",""
"1990100000","1990","13000","Tokyo-to","","103,983","","53,330","","50,653","","1.23",""
"1990100000","1990","14000","Kanagawa-ken","","79,437","","40,810","","38,627","","1.45",""
"1990100000","1990","15000","Niigata-ken","","24,061","","12,426","","11,635","","1.69",""
"1990100000","1990","16000","Toyama-ken","","10,050","","5,145","","4,905","","1.56",""
"1990100000","1990","17000","Ishikawa-ken","","11,535","","5,857","","5,678","","1.60",""
"1990100000","1990","18000","Fukui-ken","","8,668","","4,418","","4,250","","1.75",""
"1990100000","1990","19000","Yamanashi-ken","","8,582","","4,408","","4,174","","1.62",""
"1990100000","1990","20000","Nagano-ken","","21,384","","10,920","","10,464","","1.71",""
"1990100000","1990","21000","Gifu-ken","","20,292","","10,434","","9,858","","1.57",""
"1990100000","1990","22000","Shizuoka-ken","","37,045","","18,881","","18,164","","1.60",""
"1990100000","1990","23000","Aichi-ken","","70,942","","36,367","","34,575","","1.57",""
"1990100000","1990","24000","Mie-ken","","17,917","","9,352","","8,565","","1.61",""
"1990100000","1990","25000","Shiga-ken","","13,607","","6,973","","6,634","","1.75",""
"1990100000","1990","26000","Kyoto-fu","","24,209","","12,390","","11,819","","1.48",""
"1990100000","1990","27000","Osaka-fu","","86,840","","44,486","","42,354","","1.46",""
"1990100000","1990","28000","Hyogo-ken","","53,916","","27,644","","26,272","","1.53",""
"1990100000","1990","29000","Nara-ken","","13,315","","6,774","","6,541","","1.49",""
"1990100000","1990","30000","Wakayama-ken","","10,126","","5,180","","4,946","","1.55",""
"1990100000","1990","31000","Tottori-ken","","6,412","","3,274","","3,138","","1.82",""
"1990100000","1990","32000","Shimane-ken","","7,510","","3,859","","3,651","","1.85",""
"1990100000","1990","33000","Okayama-ken","","19,117","","9,790","","9,327","","1.66",""
"1990100000","1990","34000","Hiroshima-ken","","28,857","","14,730","","14,127","","1.63",""
"1990100000","1990","35000","Yamaguchi-ken","","13,729","","7,122","","6,607","","1.56",""
"1990100000","1990","36000","Tokushima-ken","","7,943","","4,037","","3,906","","1.61",""
"1990100000","1990","37000","Kagawa-ken","","9,555","","4,812","","4,743","","1.60",""
"1990100000","1990","38000","Ehime-ken","","14,612","","7,528","","7,084","","1.60",""
"1990100000","1990","39000","Kochi-ken","","7,182","","3,633","","3,549","","1.54",""
"1990100000","1990","40000","Fukuoka-ken","","48,164","","24,582","","23,582","","1.52",""
"1990100000","1990","41000","Saga-ken","","9,555","","4,970","","4,585","","1.75",""
"1990100000","1990","42000","Nagasaki-ken","","16,517","","8,434","","8,083","","1.70",""
"1990100000","1990","43000","Kumamoto-ken","","18,992","","9,781","","9,211","","1.65",""
"1990100000","1990","44000","Oita-ken","","11,631","","6,040","","5,591","","1.58",""
"1990100000","1990","45000","Miyazaki-ken","","12,107","","6,228","","5,879","","1.68",""
"1990100000","1990","46000","Kagoshima-ken","","18,892","","9,617","","9,275","","1.73",""
"1990100000","1990","47000","Okinawa-ken","","17,088","","8,843","","8,245","","1.95",""
"1989100000","1989","00000","All Japan","","1,246,802","","640,506","","606,296","","1.57",""
"1989100000","1989","01000","Hokkaido","","55,251","","28,378","","26,873","","1.41",""
"1989100000","1989","02000","Aomori-ken","","15,544","","7,964","","7,580","","1.55",""
"1989100000","1989","03000","Iwate-ken","","14,548","","7,437","","7,111","","1.72",""
"1989100000","1989","04000","Miyagi-ken","","24,118","","12,517","","11,601","","1.59",""
"1989100000","1989","05000","Akita-ken","","11,647","","5,991","","5,656","","1.61",""
"1989100000","1989","06000","Yamagata-ken","","13,033","","6,632","","6,401","","1.76",""
"1989100000","1989","07000","Fukushima-ken","","23,174","","11,903","","11,271","","1.74",""
"1989100000","1989","08000","Ibaraki-ken","","29,214","","15,130","","14,084","","1.63",""
"1989100000","1989","09000","Tochigi-ken","","20,289","","10,483","","9,806","","1.69",""
"1989100000","1989","10000","Gumma-ken","","20,138","","10,338","","9,800","","1.66",""
"1989100000","1989","11000","Saitama-ken","","63,419","","32,503","","30,916","","1.54",""
"1989100000","1989","12000","Chiba-ken","","54,086","","27,757","","26,329","","1.51",""
"1989100000","1989","13000","Tokyo-to","","106,480","","54,829","","51,651","","1.24",""
"1989100000","1989","14000","Kanagawa-ken","","79,184","","40,796","","38,388","","1.51",""
"1989100000","1989","15000","Niigata-ken","","25,264","","12,945","","12,319","","1.74",""
"1989100000","1989","16000","Toyama-ken","","10,286","","5,321","","4,965","","1.59",""
"1989100000","1989","17000","Ishikawa-ken","","11,684","","5,890","","5,794","","1.66",""
"1989100000","1989","18000","Fukui-ken","","9,015","","4,644","","4,371","","1.83",""
"1989100000","1989","19000","Yamanashi-ken","","8,801","","4,498","","4,303","","1.66",""
"1989100000","1989","20000","Nagano-ken","","21,898","","11,242","","10,656","","1.73",""
"1989100000","1989","21000","Gifu-ken","","20,616","","10,590","","10,026","","1.58",""
"1989100000","1989","22000","Shizuoka-ken","","38,075","","19,610","","18,465","","1.65",""
"1989100000","1989","23000","Aichi-ken","","71,648","","36,572","","35,076","","1.58",""
"1989100000","1989","24000","Mie-ken","","18,182","","9,345","","8,837","","1.61",""
"1989100000","1989","25000","Shiga-ken","","13,494","","6,892","","6,602","","1.74",""
"1989100000","1989","26000","Kyoto-fu","","24,855","","12,807","","12,048","","1.46",""
"1989100000","1989","27000","Osaka-fu","","88,468","","45,419","","43,049","","1.46",""
"1989100000","1989","28000","Hyogo-ken","","53,689","","27,906","","25,783","","1.50",""
"1989100000","1989","29000","Nara-ken","","13,421","","6,924","","6,497","","1.49",""
"1989100000","1989","30000","Wakayama-ken","","10,371","","5,281","","5,090","","1.56",""
"1989100000","1989","31000","Tottori-ken","","6,400","","3,298","","3,102","","1.80",""
"1989100000","1989","32000","Shimane-ken","","7,759","","4,006","","3,753","","1.87",""
"1989100000","1989","33000","Okayama-ken","","19,404","","9,806","","9,598","","1.67",""
"1989100000","1989","34000","Hiroshima-ken","","29,075","","15,000","","14,075","","1.63",""
"1989100000","1989","35000","Yamaguchi-ken","","14,459","","7,428","","7,031","","1.58",""
"1989100000","1989","36000","Tokushima-ken","","8,091","","4,149","","3,942","","1.56",""
"1989100000","1989","37000","Kagawa-ken","","9,827","","4,981","","4,846","","1.61",""
"1989100000","1989","38000","Ehime-ken","","15,183","","7,771","","7,412","","1.61",""
"1989100000","1989","39000","Kochi-ken","","7,618","","3,865","","3,753","","1.59",""
"1989100000","1989","40000","Fukuoka-ken","","49,835","","25,574","","24,261","","1.54",""
"1989100000","1989","41000","Saga-ken","","9,416","","4,780","","4,636","","1.69",""
"1989100000","1989","42000","Nagasaki-ken","","17,256","","8,794","","8,462","","1.69",""
"1989100000","1989","43000","Kumamoto-ken","","19,702","","10,209","","9,493","","1.67",""
"1989100000","1989","44000","Oita-ken","","12,189","","6,316","","5,873","","1.65",""
"1989100000","1989","45000","Miyazaki-ken","","12,914","","6,565","","6,349","","1.77",""
"1989100000","1989","46000","Kagoshima-ken","","19,671","","10,091","","9,580","","1.69",""
"1989100000","1989","47000","Okinawa-ken","","18,111","","9,329","","8,782","","2.02",""
"1988100000","1988","00000","All Japan","","1,314,006","","674,883","","639,123","","1.66",""
"1988100000","1988","01000","Hokkaido","","59,211","","30,335","","28,876","","1.50",""
"1988100000","1988","02000","Aomori-ken","","16,373","","8,487","","7,886","","1.63",""
"1988100000","1988","03000","Iwate-ken","","15,410","","7,985","","7,425","","1.79",""
"1988100000","1988","04000","Miyagi-ken","","24,999","","12,830","","12,169","","1.64",""
"1988100000","1988","05000","Akita-ken","","12,087","","6,174","","5,913","","1.63",""
"1988100000","1988","06000","Yamagata-ken","","13,951","","7,171","","6,780","","1.86",""
"1988100000","1988","07000","Fukushima-ken","","24,958","","12,817","","12,141","","1.88",""
"1988100000","1988","08000","Ibaraki-ken","","30,515","","15,655","","14,860","","1.72",""
"1988100000","1988","09000","Tochigi-ken","","21,530","","10,928","","10,602","","1.78",""
"1988100000","1988","10000","Gumma-ken","","21,017","","10,770","","10,247","","1.74",""
"1988100000","1988","11000","Saitama-ken","","65,396","","33,670","","31,726","","1.63",""
"1988100000","1988","12000","Chiba-ken","","56,462","","28,880","","27,582","","1.61",""
"1988100000","1988","13000","Tokyo-to","","114,422","","58,777","","55,645","","1.31",""
"1988100000","1988","14000","Kanagawa-ken","","84,023","","43,074","","40,949","","1.62",""
"1988100000","1988","15000","Niigata-ken","","26,204","","13,308","","12,896","","1.79",""
"1988100000","1988","16000","Toyama-ken","","11,005","","5,641","","5,364","","1.71",""
"1988100000","1988","17000","Ishikawa-ken","","12,317","","6,306","","6,011","","1.74",""
"1988100000","1988","18000","Fukui-ken","","9,208","","4,728","","4,480","","1.83",""
"1988100000","1988","19000","Yamanashi-ken","","9,068","","4,674","","4,394","","1.72",""
"1988100000","1988","20000","Nagano-ken","","22,589","","11,603","","10,986","","1.79",""
"1988100000","1988","21000","Gifu-ken","","21,791","","11,142","","10,649","","1.69",""
"1988100000","1988","22000","Shizuoka-ken","","40,720","","20,964","","19,756","","1.75",""
"1988100000","1988","23000","Aichi-ken","","75,280","","38,710","","36,570","","1.68",""
"1988100000","1988","24000","Mie-ken","","18,932","","9,814","","9,118","","1.70",""
"1988100000","1988","25000","Shiga-ken","","14,188","","7,373","","6,815","","1.85",""
"1988100000","1988","26000","Kyoto-fu","","26,192","","13,582","","12,610","","1.54",""
"1988100000","1988","27000","Osaka-fu","","93,315","","47,849","","45,466","","1.54",""
"1988100000","1988","28000","Hyogo-ken","","56,451","","29,160","","27,291","","1.60",""
"1988100000","1988","29000","Nara-ken","","14,105","","7,314","","6,791","","1.58",""
"1988100000","1988","30000","Wakayama-ken","","10,888","","5,532","","5,356","","1.66",""
"1988100000","1988","31000","Tottori-ken","","6,887","","3,526","","3,361","","1.89",""
"1988100000","1988","32000","Shimane-ken","","8,156","","4,150","","4,006","","1.92",""
"1988100000","1988","33000","Okayama-ken","","20,355","","10,477","","9,878","","1.75",""
"1988100000","1988","34000","Hiroshima-ken","","30,356","","15,682","","14,674","","1.70",""
"1988100000","1988","35000","Yamaguchi-ken","","15,202","","7,798","","7,404","","1.64",""
